"YEAR","MONTH","JURISDICTION","DETECTION_METHOD","FINES","ARRESTS","CHARGES","POSITIVE_RESULTS","TESTS_CONDUCTED"
2024,"11","NSW","Indicator (Stage 1)",3,0,13,16,274363
2024,"11","NSW","Indicator (Stage 1)",4,0,6,10,274363
2024,"11","NSW","Indicator (Stage 1)",5,0,1,6,274363
2024,"11","NSW","Indicator (Stage 1)",5,0,2,14,274363
2024,"11","NSW","Indicator (Stage 1)",5,0,3,8,274363
2024,"11","NSW","Indicator (Stage 1)",5,0,8,13,274363
2024,"11","NSW","Indicator (Stage 1)",6,0,4,10,274363
2024,"11","NSW","Indicator (Stage 1)",6,0,8,14,274363
2024,"11","NSW","Indicator (Stage 1)",7,0,8,15,274363
2024,"11","NSW","Indicator (Stage 1)",7,0,22,29,274363
2024,"11","NSW","Indicator (Stage 1)",8,0,15,23,274363
2024,"11","NSW","Indicator (Stage 1)",8,0,31,39,274363
2024,"11","NSW","Indicator (Stage 1)",9,0,6,15,274363
2024,"11","NSW","Indicator (Stage 1)",9,0,26,35,274363
2024,"11","NSW","Indicator (Stage 1)",10,0,7,17,274363
2024,"11","NSW","Indicator (Stage 1)",13,0,9,22,274363
2024,"11","NSW","Indicator (Stage 1)",13,0,19,32,274363
2024,"11","NSW","Indicator (Stage 1)",14,0,15,29,274363
2024,"11","NSW","Indicator (Stage 1)",14,0,16,30,274363
2024,"11","NSW","Indicator (Stage 1)",14,0,20,34,274363
2024,"11","NSW","Indicator (Stage 1)",14,0,24,38,274363
2024,"11","NSW","Indicator (Stage 1)",15,0,7,22,274363
2024,"11","NSW","Indicator (Stage 1)",19,0,11,30,274363
2024,"11","NSW","Indicator (Stage 1)",22,0,9,31,274363
2024,"11","NSW","Indicator (Stage 1)",24,0,27,51,274363
2024,"11","NSW","Indicator (Stage 1)",24,0,99,123,274363
2024,"11","NSW","Indicator (Stage 1)",32,0,28,60,274363
2024,"11","NSW","Indicator (Stage 1)",32,0,34,66,274363
2024,"11","NSW","Indicator (Stage 1)",34,0,31,65,274363
2024,"11","NSW","Indicator (Stage 1)",36,0,80,116,274363
2024,"11","NSW","Indicator (Stage 1)",41,0,33,74,274363
2024,"11","NSW","Indicator (Stage 1)",41,0,93,134,274363
2024,"11","NSW","Indicator (Stage 1)",50,0,138,188,274363
2024,"11","NSW","Indicator (Stage 1)",60,0,40,100,274363
2024,"11","NSW","Indicator (Stage 1)",66,0,44,110,274363
2024,"11","NSW","Laboratory or Toxicology (Stage 3)",0,0,1,22,274363
2024,"11","NSW","Laboratory or Toxicology (Stage 3)",0,0,2,16,274363
2024,"11","NSW","Laboratory or Toxicology (Stage 3)",0,0,3,3,274363
2024,"11","NSW","Laboratory or Toxicology (Stage 3)",0,0,5,5,274363
2024,"11","NSW","Laboratory or Toxicology (Stage 3)",1,0,0,22,274363
2024,"11","NSW","Laboratory or Toxicology (Stage 3)",1,0,1,28,274363
2024,"11","NSW","Laboratory or Toxicology (Stage 3)",1,0,2,21,274363
2024,"11","NSW","Laboratory or Toxicology (Stage 3)",1,0,3,4,274363
2024,"11","NSW","Laboratory or Toxicology (Stage 3)",1,0,4,5,274363
2024,"11","NSW","Laboratory or Toxicology (Stage 3)",1,0,5,6,274363
2024,"11","NSW","Laboratory or Toxicology (Stage 3)",1,0,6,7,274363
2024,"11","NSW","Laboratory or Toxicology (Stage 3)",1,0,7,8,274363
2024,"11","NSW","Laboratory or Toxicology (Stage 3)",1,0,8,9,274363
2024,"11","NSW","Laboratory or Toxicology (Stage 3)",2,0,0,16,274363
2024,"11","NSW","Laboratory or Toxicology (Stage 3)",2,0,1,18,274363
2024,"11","NSW","Laboratory or Toxicology (Stage 3)",2,0,2,20,274363
2024,"11","NSW","Laboratory or Toxicology (Stage 3)",2,0,3,10,274363
2024,"11","NSW","Laboratory or Toxicology (Stage 3)",2,0,5,7,274363
2024,"11","NSW","Laboratory or Toxicology (Stage 3)",2,0,8,10,274363
2024,"11","NSW","Laboratory or Toxicology (Stage 3)",3,0,1,4,274363
2024,"11","NSW","Laboratory or Toxicology (Stage 3)",3,0,2,10,274363
2024,"11","NSW","Laboratory or Toxicology (Stage 3)",3,0,3,12,274363
2024,"11","NSW","Laboratory or Toxicology (Stage 3)",3,0,8,11,274363
2024,"11","NSW","Laboratory or Toxicology (Stage 3)",4,0,2,12,274363
2024,"11","NSW","Laboratory or Toxicology (Stage 3)",4,0,7,11,274363
2024,"11","NSW","Laboratory or Toxicology (Stage 3)",4,0,9,13,274363
2024,"11","NSW","Laboratory or Toxicology (Stage 3)",5,0,1,6,274363
2024,"11","NSW","Laboratory or Toxicology (Stage 3)",6,0,6,24,274363
2024,"11","NSW","Laboratory or Toxicology (Stage 3)",7,0,16,23,274363
2024,"11","NSW","Laboratory or Toxicology (Stage 3)",8,0,1,9,274363
2024,"11","NSW","Laboratory or Toxicology (Stage 3)",9,0,5,14,274363
2024,"11","NSW","Laboratory or Toxicology (Stage 3)",9,0,11,20,274363
2024,"11","NSW","Laboratory or Toxicology (Stage 3)",9,0,17,26,274363
2024,"11","NSW","Laboratory or Toxicology (Stage 3)",9,0,40,49,274363
2024,"11","NSW","Laboratory or Toxicology (Stage 3)",10,0,5,15,274363
2024,"11","NSW","Laboratory or Toxicology (Stage 3)",10,0,10,20,274363
2024,"11","NSW","Laboratory or Toxicology (Stage 3)",10,0,25,35,274363
2024,"11","NSW","Laboratory or Toxicology (Stage 3)",11,0,12,23,274363
2024,"11","NSW","Laboratory or Toxicology (Stage 3)",11,0,34,45,274363
2024,"11","NSW","Laboratory or Toxicology (Stage 3)",12,0,5,17,274363
2024,"11","NSW","Laboratory or Toxicology (Stage 3)",12,0,53,65,274363
2024,"11","NSW","Laboratory or Toxicology (Stage 3)",13,0,7,20,274363
2024,"11","NSW","Laboratory or Toxicology (Stage 3)",16,0,8,24,274363
2024,"11","NSW","Laboratory or Toxicology (Stage 3)",18,0,47,65,274363
2024,"11","NSW","Laboratory or Toxicology (Stage 3)",19,0,9,28,274363
2024,"11","NSW","Laboratory or Toxicology (Stage 3)",20,0,86,106,274363
2024,"11","NSW","Laboratory or Toxicology (Stage 3)",23,0,23,46,274363
2024,"11","NSW","Laboratory or Toxicology (Stage 3)",30,0,19,49,274363
2024,"11","NSW","Laboratory or Toxicology (Stage 3)",32,0,28,60,274363
2024,"11","NSW","Laboratory or Toxicology (Stage 3)",32,0,67,99,274363
2024,"11","NSW","Laboratory or Toxicology (Stage 3)",33,0,30,63,274363
2024,"11","NSW","Laboratory or Toxicology (Stage 3)",36,0,72,108,274363
2024,"11","NSW","Laboratory or Toxicology (Stage 3)",41,0,29,70,274363
2024,"11","NSW","Laboratory or Toxicology (Stage 3)",42,0,115,157,274363
2024,"11","NSW","Laboratory or Toxicology (Stage 3)",57,0,40,97,274363
2024,"11","NSW","Laboratory or Toxicology (Stage 3)",61,0,46,107,274363
2024,"11","NT","Indicator (Stage 1)",1,1,2,3,7403
2024,"11","NT","Indicator (Stage 1)",2,0,2,4,7403
2024,"11","NT","Indicator (Stage 1)",13,11,34,47,7403
2024,"11","NT","Indicator (Stage 1)",19,13,88,107,7403
2024,"11","NT","Indicator (Stage 1)",19,15,84,103,7403
2024,"11","SA","Laboratory or Toxicology (Stage 3)",0,0,0,44,51951
2024,"11","SA","Laboratory or Toxicology (Stage 3)",0,0,1,4,51951
2024,"11","SA","Laboratory or Toxicology (Stage 3)",0,0,2,0,51951
2024,"11","SA","Laboratory or Toxicology (Stage 3)",0,0,6,28,51951
2024,"11","SA","Laboratory or Toxicology (Stage 3)",0,0,7,25,51951
2024,"11","SA","Laboratory or Toxicology (Stage 3)",1,0,0,1,51951
2024,"11","SA","Laboratory or Toxicology (Stage 3)",3,0,0,3,51951
2024,"11","SA","Laboratory or Toxicology (Stage 3)",3,1,4,0,51951
2024,"11","SA","Laboratory or Toxicology (Stage 3)",5,0,1,3,51951
2024,"11","SA","Laboratory or Toxicology (Stage 3)",10,1,2,5,51951
2024,"11","SA","Laboratory or Toxicology (Stage 3)",15,5,28,1,51951
2024,"11","SA","Laboratory or Toxicology (Stage 3)",23,6,23,0,51951
2024,"11","SA","Laboratory or Toxicology (Stage 3)",32,1,4,30,51951
2024,"11","SA","Laboratory or Toxicology (Stage 3)",35,0,7,40,51951
2024,"11","SA","Laboratory or Toxicology (Stage 3)",36,0,16,49,51951
2024,"11","SA","Laboratory or Toxicology (Stage 3)",53,0,19,65,51951
2024,"11","SA","Laboratory or Toxicology (Stage 3)",67,0,32,124,51951
2024,"11","TAS","Indicator (Stage 1)",0,0,0,212,9878
2024,"11","WA","Indicator (Stage 1)",0,0,0,623,207544
2024,"11","WA","Laboratory or Toxicology (Stage 3)",0,0,0,623,207544
2024,"11","WA","Not applicable",0,0,1,0,207544
2024,"11","WA","Not applicable",0,0,2,0,207544
2024,"11","WA","Not applicable",0,0,59,0,207544
2024,"11","WA","Not applicable",0,0,222,0,207544
2024,"11","WA","Not applicable",0,0,282,0,207544
2024,"11","WA","Secondary Confirmatory (Stage 2)",0,0,0,623,207544
2024,"12","ACT","Laboratory or Toxicology (Stage 3)",0,0,1,3,18736
2024,"12","ACT","Laboratory or Toxicology (Stage 3)",0,0,2,4,18736
2024,"12","ACT","Laboratory or Toxicology (Stage 3)",0,0,4,4,18736
2024,"12","ACT","Laboratory or Toxicology (Stage 3)",0,1,1,2,18736
2024,"12","ACT","Laboratory or Toxicology (Stage 3)",0,1,2,6,18736
2024,"12","ACT","Laboratory or Toxicology (Stage 3)",0,2,6,6,18736
2024,"12","NSW","Indicator (Stage 1)",0,0,1,12,554720
2024,"12","NSW","Indicator (Stage 1)",0,0,2,10,554720
2024,"12","NSW","Indicator (Stage 1)",0,0,3,3,554720
2024,"12","NSW","Indicator (Stage 1)",0,0,9,9,554720
2024,"12","NSW","Indicator (Stage 1)",1,0,0,10,554720
2024,"12","NSW","Indicator (Stage 1)",1,0,1,12,554720
2024,"12","NSW","Indicator (Stage 1)",1,0,2,12,554720
2024,"12","NSW","Indicator (Stage 1)",1,0,3,8,554720
2024,"12","NSW","Indicator (Stage 1)",1,0,5,6,554720
2024,"12","NSW","Indicator (Stage 1)",1,0,6,7,554720
2024,"12","NSW","Indicator (Stage 1)",1,0,15,16,554720
2024,"12","NSW","Indicator (Stage 1)",2,0,0,8,554720
2024,"12","NSW","Indicator (Stage 1)",2,0,1,18,554720
2024,"12","NSW","Indicator (Stage 1)",2,0,4,12,554720
2024,"12","NSW","Indicator (Stage 1)",2,0,5,7,554720
2024,"12","NSW","Indicator (Stage 1)",2,0,21,23,554720
2024,"12","NSW","Indicator (Stage 1)",3,0,1,4,554720
2024,"12","NSW","Indicator (Stage 1)",3,0,10,13,554720
2024,"12","NSW","Indicator (Stage 1)",3,0,11,14,554720
2024,"12","NSW","Indicator (Stage 1)",4,0,1,5,554720
2024,"12","NSW","Indicator (Stage 1)",4,0,2,6,554720
2024,"12","NSW","Indicator (Stage 1)",4,0,3,7,554720
2024,"12","NSW","Indicator (Stage 1)",4,0,6,10,554720
2024,"12","NSW","Indicator (Stage 1)",5,0,2,7,554720
2024,"12","NSW","Indicator (Stage 1)",5,0,8,13,554720
2024,"12","NSW","Indicator (Stage 1)",5,0,18,23,554720
2024,"12","NSW","Indicator (Stage 1)",5,0,25,30,554720
2024,"12","NSW","Indicator (Stage 1)",6,0,7,13,554720
2024,"12","NSW","Indicator (Stage 1)",6,0,8,14,554720
2024,"12","NSW","Indicator (Stage 1)",7,0,7,14,554720
2024,"12","NSW","Indicator (Stage 1)",7,0,19,26,554720
2024,"12","NSW","Indicator (Stage 1)",8,0,13,21,554720
2024,"12","NSW","Indicator (Stage 1)",8,0,16,24,554720
2024,"12","NSW","Indicator (Stage 1)",8,0,23,62,554720
2024,"12","NSW","Indicator (Stage 1)",9,0,8,17,554720
2024,"12","NSW","Indicator (Stage 1)",11,0,34,45,554720
2024,"12","NSW","Indicator (Stage 1)",12,0,2,14,554720
2024,"12","NSW","Indicator (Stage 1)",12,0,32,44,554720
2024,"12","NSW","Indicator (Stage 1)",14,0,16,30,554720
2024,"12","NSW","Indicator (Stage 1)",15,0,13,28,554720
2024,"12","NSW","Indicator (Stage 1)",15,0,38,53,554720
2024,"12","NSW","Indicator (Stage 1)",16,0,5,21,554720
2024,"12","NSW","Indicator (Stage 1)",16,0,7,23,554720
2024,"12","NSW","Indicator (Stage 1)",16,0,17,33,554720
2024,"12","NSW","Indicator (Stage 1)",18,0,31,49,554720
2024,"12","NSW","Indicator (Stage 1)",22,0,16,38,554720
2024,"12","NSW","Indicator (Stage 1)",29,0,164,193,554720
2024,"12","NSW","Indicator (Stage 1)",32,0,22,54,554720
2024,"12","NSW","Indicator (Stage 1)",39,0,42,81,554720
2024,"12","NSW","Indicator (Stage 1)",41,0,28,69,554720
2024,"12","NSW","Indicator (Stage 1)",43,0,40,83,554720
2024,"12","NSW","Indicator (Stage 1)",45,0,33,78,554720
2024,"12","NSW","Indicator (Stage 1)",51,0,133,184,554720
2024,"12","NSW","Indicator (Stage 1)",58,0,222,280,554720
2024,"12","NSW","Indicator (Stage 1)",63,0,107,170,554720
2024,"12","NSW","Indicator (Stage 1)",65,0,51,116,554720
2024,"12","NSW","Indicator (Stage 1)",70,0,68,138,554720
2024,"12","NSW","Indicator (Stage 1)",74,0,59,133,554720
2024,"12","NSW","Laboratory or Toxicology (Stage 3)",0,0,1,22,554720
2024,"12","NSW","Laboratory or Toxicology (Stage 3)",0,0,2,16,554720
2024,"12","NSW","Laboratory or Toxicology (Stage 3)",0,0,3,6,554720
2024,"12","NSW","Laboratory or Toxicology (Stage 3)",0,0,4,4,554720
2024,"12","NSW","Laboratory or Toxicology (Stage 3)",0,0,6,12,554720
2024,"12","NSW","Laboratory or Toxicology (Stage 3)",0,0,13,13,554720
2024,"12","NSW","Laboratory or Toxicology (Stage 3)",1,0,0,18,554720
2024,"12","NSW","Laboratory or Toxicology (Stage 3)",1,0,1,24,554720
2024,"12","NSW","Laboratory or Toxicology (Stage 3)",1,0,2,21,554720
2024,"12","NSW","Laboratory or Toxicology (Stage 3)",1,0,3,4,554720
2024,"12","NSW","Laboratory or Toxicology (Stage 3)",1,0,4,5,554720
2024,"12","NSW","Laboratory or Toxicology (Stage 3)",1,0,5,12,554720
2024,"12","NSW","Laboratory or Toxicology (Stage 3)",1,0,8,18,554720
2024,"12","NSW","Laboratory or Toxicology (Stage 3)",2,0,0,18,554720
2024,"12","NSW","Laboratory or Toxicology (Stage 3)",2,0,1,9,554720
2024,"12","NSW","Laboratory or Toxicology (Stage 3)",2,0,2,4,554720
2024,"12","NSW","Laboratory or Toxicology (Stage 3)",2,0,3,10,554720
2024,"12","NSW","Laboratory or Toxicology (Stage 3)",2,0,4,12,554720
2024,"12","NSW","Laboratory or Toxicology (Stage 3)",2,0,8,10,554720
2024,"12","NSW","Laboratory or Toxicology (Stage 3)",3,0,1,8,554720
2024,"12","NSW","Laboratory or Toxicology (Stage 3)",3,0,2,5,554720
2024,"12","NSW","Laboratory or Toxicology (Stage 3)",3,0,3,6,554720
2024,"12","NSW","Laboratory or Toxicology (Stage 3)",3,0,4,14,554720
2024,"12","NSW","Laboratory or Toxicology (Stage 3)",3,0,6,9,554720
2024,"12","NSW","Laboratory or Toxicology (Stage 3)",3,0,10,13,554720
2024,"12","NSW","Laboratory or Toxicology (Stage 3)",4,0,3,7,554720
2024,"12","NSW","Laboratory or Toxicology (Stage 3)",4,0,14,18,554720
2024,"12","NSW","Laboratory or Toxicology (Stage 3)",4,0,19,23,554720
2024,"12","NSW","Laboratory or Toxicology (Stage 3)",5,0,1,6,554720
2024,"12","NSW","Laboratory or Toxicology (Stage 3)",5,0,3,8,554720
2024,"12","NSW","Laboratory or Toxicology (Stage 3)",5,0,16,21,554720
2024,"12","NSW","Laboratory or Toxicology (Stage 3)",6,0,1,7,554720
2024,"12","NSW","Laboratory or Toxicology (Stage 3)",6,0,2,8,554720
2024,"12","NSW","Laboratory or Toxicology (Stage 3)",6,0,6,24,554720
2024,"12","NSW","Laboratory or Toxicology (Stage 3)",6,0,8,14,554720
2024,"12","NSW","Laboratory or Toxicology (Stage 3)",6,0,9,15,554720
2024,"12","NSW","Laboratory or Toxicology (Stage 3)",6,0,10,16,554720
2024,"12","NSW","Laboratory or Toxicology (Stage 3)",7,0,14,21,554720
2024,"12","NSW","Laboratory or Toxicology (Stage 3)",8,0,2,10,554720
2024,"12","NSW","Laboratory or Toxicology (Stage 3)",10,0,15,25,554720
2024,"12","NSW","Laboratory or Toxicology (Stage 3)",11,0,21,32,554720
2024,"12","NSW","Laboratory or Toxicology (Stage 3)",12,0,12,24,554720
2024,"12","NSW","Laboratory or Toxicology (Stage 3)",12,0,40,52,554720
2024,"12","NSW","Laboratory or Toxicology (Stage 3)",13,0,14,27,554720
2024,"12","NSW","Laboratory or Toxicology (Stage 3)",14,0,4,18,554720
2024,"12","NSW","Laboratory or Toxicology (Stage 3)",14,0,13,27,554720
2024,"12","NSW","Laboratory or Toxicology (Stage 3)",14,0,25,39,554720
2024,"12","NSW","Laboratory or Toxicology (Stage 3)",14,0,35,49,554720
2024,"12","NSW","Laboratory or Toxicology (Stage 3)",15,0,47,62,554720
2024,"12","NSW","Laboratory or Toxicology (Stage 3)",16,0,16,32,554720
2024,"12","NSW","Laboratory or Toxicology (Stage 3)",18,0,44,62,554720
2024,"12","NSW","Laboratory or Toxicology (Stage 3)",20,0,6,26,554720
2024,"12","NSW","Laboratory or Toxicology (Stage 3)",20,0,60,80,554720
2024,"12","NSW","Laboratory or Toxicology (Stage 3)",21,0,16,37,554720
2024,"12","NSW","Laboratory or Toxicology (Stage 3)",25,0,151,176,554720
2024,"12","NSW","Laboratory or Toxicology (Stage 3)",34,0,21,55,554720
2024,"12","NSW","Laboratory or Toxicology (Stage 3)",37,0,29,66,554720
2024,"12","NSW","Laboratory or Toxicology (Stage 3)",41,0,34,75,554720
2024,"12","NSW","Laboratory or Toxicology (Stage 3)",45,0,41,86,554720
2024,"12","NSW","Laboratory or Toxicology (Stage 3)",46,0,111,157,554720
2024,"12","NSW","Laboratory or Toxicology (Stage 3)",50,0,188,238,554720
2024,"12","NSW","Laboratory or Toxicology (Stage 3)",52,0,92,144,554720
2024,"12","NSW","Laboratory or Toxicology (Stage 3)",61,0,48,109,554720
2024,"12","NSW","Laboratory or Toxicology (Stage 3)",65,0,62,127,554720
2024,"12","NSW","Laboratory or Toxicology (Stage 3)",75,0,62,137,554720
2024,"12","NT","Indicator (Stage 1)",0,3,5,5,12295
2024,"12","NT","Indicator (Stage 1)",1,0,2,3,12295
